C1	C2	IL8_1	IL8_2
ENSMUSG00000047067	68.5063929457671	80.0254578522544	308.8671810561	292.154312895295
ENSMUSG00000026269	412.240224217511	392.595481463413	718.536203628417	702.529208217988
ENSMUSG00000026270	127.397853548269	137.455492310931	127.940798847506	146.756585082288
ENSMUSG00000026271	360.559962872458	354.936442474116	996.387433448758	1058.54981276946
ENSMUSG00000014602	71.5110593030376	63.0788903070711	156.372087480285	169.857158660055
ENSMUSG00000047793	427.864489275317	397.302861337075	135.694786656446	111.426296080996
ENSMUSG00000026273	162.251983292606	165.699771552903	168.003069193695	180.728016814299
ENSMUSG00000026274	57.6895940595933	53.6641305597471	15.5079756178795	23.1005735777675
ENSMUSG00000026275	442.88782106167	408.600573033863	370.899083527618	361.456033628597
ENSMUSG00000034088	7946.14064843753	8274.6323419231	8927.42463069263	9331.27286814879
ENSMUSG00000026276	3818.93094009079	3811.09474571677	3077.04082884759	3302.02316435147
ENSMUSG00000034066	238.570508767277	274.910984621862	165.418406590715	172.574873198616
ENSMUSG00000026277	1165.81054662095	1176.84496841551	1293.62363279145	1232.48354323736
ENSMUSG00000026278	232.561176052736	243.842277455693	82.7092032953574	66.5840061947416
ENSMUSG00000026279	202.514512480031	236.310469657833	264.927916805442	213.340591277029
ENSMUSG00000026280	487.356883149273	530.050973774344	621.61135601667	637.304059292527
ENSMUSG00000026281	346.738497629014	329.516591156342	186.095707414554	203.828590392066
ENSMUSG00000026283	166.458516192785	141.221396209861	239.081290775642	172.574873198616
ENSMUSG00000073609	352.146897072101	374.707437943497	345.052457497819	279.924597471771
ENSMUSG00000051185	299.865702455595	296.564932040707	319.20583146802	298.948599241697
ENSMUSG00000044768	116.581054662095	122.391876715213	169.295400495185	175.292587737177
ENSMUSG00000040648	484.352216792002	427.430092528512	298.52853064418	328.843459165867
ENSMUSG00000026333	103.961455961559	103.562357220564	95.6325163102569	88.3257225032287
ENSMUSG00000026335	4648.8197879689	4601.93456449199	3915.76384351458	3857.79578748717
ENSMUSG00000089782	31.2485301156131	36.7175630145638	40.0622703461887	40.7657180784132
ENSMUSG00000100009	111.172655219008	101.6794052711	64.6165650744979	76.0960070797047
ENSMUSG00000099375	24.638264129618	26.3613272925073	10.3386504119197	9.51200088496309
ENSMUSG00000047496	19.2298646865311	14.1221396209861	77.5398780893975	62.5074343869003
ENSMUSG00000067017	346.13756435756	323.867735307947	290.774542835241	320.690315550184
ENSMUSG00000056536	840.104713492828	796.488674623614	1120.45123839179	1010.98980834465
ENSMUSG00000026319	483.150350249094	484.860126987188	657.796632458389	626.433201138283
ENSMUSG00000099843	14.4223985148983	21.6539474188453	47.8162581551285	46.201147155535
ENSMUSG00000038866	346.13756435756	334.223971030004	958.909825705549	826.185219722508
ENSMUSG00000044340	152.036117677887	164.758295578171	146.033437068365	118.220582427398
ENSMUSG00000057329	167.660382735693	196.768478719073	115.017485832606	104.632009734594
ENSMUSG00000009905	421.254223289322	391.65400548868	506.593870184064	582.949768521309
ENSMUSG00000009907	1134.56201650534	1197.55743985962	1465.50369588961	1372.44584197325
ENSMUSG00000026315	110.571721947554	130.865160487804	32.308282537249	36.6891462705719
ENSMUSG00000038702	443.488754333124	469.79651139147	925.30921186681	820.749790645387
ENSMUSG00000026374	1153.19094792041	1083.638846917	904.631911042971	947.123516688468
ENSMUSG00000026377	533.628745051238	574.300344586767	413.546016476787	399.50403716845
ENSMUSG00000064302	1358.71012675771	1399.97477442709	1033.86504119197	1057.19095550018
ENSMUSG00000037035	3955.34279271087	3416.6163123039	3489.29451402289	3723.26891782841
ENSMUSG00000004451	749.964722774713	675.038273883134	417.423010381257	430.7577543619
ENSMUSG00000026383	252.391974010721	274.910984621862	89.1708598028071	93.7611515803505
ENSMUSG00000026384	488.558749692181	453.791419821019	206.773008238393	225.570306700553
ENSMUSG00000036975	143.022118606075	136.514016336199	107.263498023667	88.3257225032287
ENSMUSG00000050777	175.472515264596	233.486041733636	135.694786656446	133.168012389483
ENSMUSG00000026385	846.714979478823	968.778777999644	898.170254535521	807.161217952582
ENSMUSG00000026388	24.0373308581639	28.2442792419721	28.4312886327791	16.3062872313653
ENSMUSG00000026389	1407.98665501695	1296.41241720652	438.100311205096	510.930333249446
ENSMUSG00000058665	246.983574567634	221.246854062115	183.511044811574	194.316589507103
ENSMUSG00000003721	1258.35427042488	1218.26991130373	2240.90247678359	2314.13392958459
ENSMUSG00000104253	22.8354643152557	21.6539474188453	12.9233130148996	10.8708581542435
ENSMUSG00000026339	1136.96574959115	1168.37168464291	1160.51350873798	1171.33496611974
ENSMUSG00000001674	450.699953590573	449.084039947357	466.531599837875	400.86289443773
ENSMUSG00000026341	2514.30480776394	2473.25738562203	2558.81597695012	2406.53622389566
ENSMUSG00000026342	1177.82921205003	1181.55234828917	951.15583789661	993.324663844003
ENSMUSG00000049690	81.7269249177572	77.2010299280572	55.5702459640682	50.2777189633763
ENSMUSG00000036155	212.73037809475	208.066190415861	491.085894566184	529.954335019372
ENSMUSG00000026349	851.522445650456	819.084098017192	1164.39050264245	1061.26752730802
ENSMUSG00000036104	921.230705139131	931.119739010348	1230.29939901844	1136.00467711845
ENSMUSG00000036086	110.571721947554	119.567448791015	72.3705528834377	77.4548643489852
ENSMUSG00000104164	19.8307979579852	14.1221396209861	16.8003069193695	9.51200088496309
ENSMUSG00000058603	143.623051877529	141.221396209861	192.557363922004	171.216015929336
ENSMUSG00000056211	847.916846021731	868.982324678009	1576.64418781775	1691.77730025415
ENSMUSG00000026353	2287.15203115429	2337.68484526056	2218.93284465826	2013.82647307361
ENSMUSG00000026355	581.102473496112	611.01790760133	432.930985999136	442.987469785424
ENSMUSG00000026356	1864.69594132206	1948.85526769608	1709.75431187122	1799.1270245273
ENSMUSG00000045382	804.649650477036	723.995024569219	357.975770512719	347.867460935793
ENSMUSG00000026399	49.8774615306901	52.7226545850146	41.3546016476787	38.0480035398524
ENSMUSG00000026409	181.481847979137	190.178146895946	188.680370017534	161.704015044373
ENSMUSG00000046404	216.335977723475	226.895709910509	213.234664745843	218.776020354151
ENSMUSG00000042510	26.4410639439803	31.0687071661693	19.3849695223494	14.9474299620849
ENSMUSG00000016528	904.404573538416	891.577748071587	1721.38529358463	1498.81956801633
ENSMUSG00000016526	21.6335977723475	14.1221396209861	127.940798847506	116.861725158118
ENSMUSG00000026427	317.893700599217	373.765961968765	520.809514500453	455.217185208948
ENSMUSG00000026430	212.73037809475	217.480950163185	413.546016476787	403.580608976291
ENSMUSG00000042349	195.904246494036	205.241762491664	463.946937234895	432.11661163118
ENSMUSG00000026425	518.004479993432	515.928834153358	423.884666888706	485.112045133118
ENSMUSG00000052688	250.589174196359	241.959325506228	91.7555224057871	77.4548643489852
ENSMUSG00000013275	469.32888500565	478.269795164061	1020.94172817707	1058.54981276946
ENSMUSG00000026433	23.4363975867098	20.7124714441129	19.3849695223494	31.2537171934502
ENSMUSG00000026434	982.525898827449	1110.0001742095	1028.69571598601	1068.06181365443
ENSMUSG00000026436	337.123565285749	387.888101589751	427.761660793176	407.657180784132
ENSMUSG00000059149	192.899580136765	233.486041733636	210.650002142863	207.905162199908
ENSMUSG00000026437	246.983574567634	241.959325506228	239.081290775642	239.158879393358
ENSMUSG00000042115	189.293980508041	183.587815072819	146.033437068365	138.603441466605
ENSMUSG00000009772	70.3091927601294	77.2010299280572	426.469329491686	307.10174285738
ENSMUSG00000042066	376.184227930265	326.692163232144	262.343254202462	252.747452086162
ENSMUSG00000042046	799.241251033949	823.791477890854	639.70399423753	657.686918331734
ENSMUSG00000026439	534.229678322693	487.684554911385	537.609821419823	512.289190518726
ENSMUSG00000048174	56.4877275166851	41.4249428882258	56.8625772655582	46.201147155535
ENSMUSG00000054387	1426.01465316057	1493.18089592559	3836.93163412369	3435.19117674096
ENSMUSG00000026447	100.956789604288	137.455492310931	33.6006138387389	21.7417163084871
ENSMUSG00000046062	1273.37760221123	1264.40223406562	1753.69357612187	1704.00701567767
ENSMUSG00000041757	159.247316935336	119.567448791015	36.1852764417188	39.4068608091328
ENSMUSG00000090553	502.380214935625	592.188388106682	465.239268536385	448.422898862546
ENSMUSG00000094410	168.862249278601	162.875343628706	156.372087480285	156.268585967251
ENSMUSG00000026463	2554.56733695137	2541.98513177749	237.788959474152	187.522303160701
ENSMUSG00000041577	3951.73719308214	3954.1990938761	258.466260297992	237.800022124077
ENSMUSG00000041559	165.256649649877	181.704863123354	96.9248476117469	66.5840061947416
ENSMUSG00000020423	278.232104683247	284.325744369186	4408.14206938225	3293.87002073579
ENSMUSG00000042451	3383.25431828657	3606.79445919984	1592.15216343563	1303.14412123994
ENSMUSG00000042429	69.1073262172212	63.0788903070711	21.9696321253293	17.6651445006457
ENSMUSG00000026459	4912.02856086579	5174.35195712929	1754.98590742336	1531.43214247906
ENSMUSG00000026458	199.50984612276	204.300286516932	64.6165650744979	39.4068608091328
ENSMUSG00000042305	703.091927601294	718.346168720824	714.659209723947	713.400066372232
ENSMUSG00000026456	649.608866441879	658.091706337951	1262.60768155569	1229.7658286988
ENSMUSG00000026457	1603.89090151099	1570.38192585365	1722.67762488611	1728.46644652472
ENSMUSG00000026455	269.81903888289	293.74050411651	273.974235915871	228.288021239114
ENSMUSG00000042229	233.763042595644	277.735412546059	285.605217629281	271.771453856088
ENSMUSG00000042207	1021.58656147197	960.305494227052	1540.45891137603	1405.05841643598
ENSMUSG00000073557	478.342884077461	438.7278042253	337.298469688879	294.872027433856
ENSMUSG00000097993	21.0326645008934	21.6539474188453	91.7555224057871	84.2491506953874
ENSMUSG00000026426	985.53056518472	858.626088955953	1681.32302323844	1538.22642882546
ENSMUSG00000079139	222.345310438016	251.374085253552	367.022089623148	415.810324399815
ENSMUSG00000041926	224.148110252378	222.188330036847	165.418406590715	182.086874083579
ENSMUSG00000062580	484.352216792002	582.773628359358	401.915034763377	380.480035398524
ENSMUSG00000048096	147.228651506254	126.157780614142	7.75398780893975	10.8708581542435
ENSMUSG00000041889	437.479421618583	405.776145109666	264.927916805442	255.465166624723
ENSMUSG00000041879	1715.06355672999	1655.11476357957	1412.51811252852	1452.61842086079
ENSMUSG00000009418	1543.19664109412	1474.35137643095	447.146630315526	463.370328824631
ENSMUSG00000090399	53.4830611594147	67.7862701807331	14.2156443163895	16.3062872313653
ENSMUSG00000026421	1320.25039738465	1348.1935958168	1129.49755750222	1072.13838546227
ENSMUSG00000041801	1728.88502197344	1762.44302469906	3966.16476427268	3731.42206144409
ENSMUSG00000026418	1519.76024350741	1751.14531300227	732.751847944807	669.916633755258
ENSMUSG00000026414	2988.44115894123	3393.07941293559	1302.66995190188	1163.18182250406
ENSMUSG00000026413	221.744377166562	254.198513177749	250.712272489052	304.384028318819
ENSMUSG00000051985	31.2485301156131	32.9516591156342	0	2.71771453856088
ENSMUSG00000026411	499.976481849809	547.939017294259	410.961353873807	395.427465360608
ENSMUSG00000026407	322.70116677085	337.048398954201	87.8785285013172	81.5314361568265
ENSMUSG00000041642	385.198227002076	383.180721716089	903.339579741481	885.974939570848
ENSMUSG00000041605	31.8494633870672	26.3613272925073	16.8003069193695	12.229715423524
ENSMUSG00000041570	972.910966484184	942.417450707137	1300.0852892989	1358.85726928044
ENSMUSG00000026404	122.590387376636	116.743020866818	147.325768369855	146.756585082288
ENSMUSG00000041498	61.2951936883179	64.9618422565359	12.9233130148996	12.229715423524
ENSMUSG00000041483	571.487541152847	590.305436157218	1235.4687242244	1203.94754058247
ENSMUSG00000026393	1213.28427506582	1170.25463659238	863.277309395292	917.228656764298
ENSMUSG00000019230	37.257862830154	32.0101831409017	12.9233130148996	16.3062872313653
ENSMUSG00000079283	66.7035931314048	65.9033182312683	67.2012276774778	48.9188616940959
ENSMUSG00000056268	220.542510623654	225.954233935777	186.095707414554	214.69944854631
ENSMUSG00000033964	727.129258459458	685.39450960519	712.074547120967	642.739488369649
ENSMUSG00000033952	183.2846477935	197.709954693805	31.015951235759	31.2537171934502
ENSMUSG00000026365	3141.67914316202	2988.24474380065	2853.46751368983	3352.30088331485
ENSMUSG00000026361	883.371909037523	911.348743540967	878.785285013172	847.926936030995
ENSMUSG00000018196	225.950910066741	209.007666390594	126.648467546016	165.780586852214
ENSMUSG00000018199	729.532991545274	730.585356392346	500.132213676614	547.619479520018
ENSMUSG00000018189	253.593840553629	263.613272925073	213.234664745843	192.957732237823
ENSMUSG00000035131	3189.75380487835	3246.20916087733	1098.48160626646	1358.85726928044
ENSMUSG00000082588	96.7502567041097	94.1475974732404	67.2012276774778	61.1485771176199
ENSMUSG00000056220	198.307979579852	193.002574820143	908.508904947441	917.228656764298
ENSMUSG00000032487	155.040784035157	212.773570289523	6253.59116790991	5313.13192288653
ENSMUSG00000097754	4.20653290017868	7.53180779785924	47.8162581551285	52.9954335019372
ENSMUSG00000006010	704.894727415656	717.404692746092	1112.69725058285	1063.98524184659
ENSMUSG00000006005	2626.07839625441	2762.29050986487	3051.19420281779	3084.6060012666
ENSMUSG00000006014	64.9007933170425	66.8447942060007	105.971166722177	101.914295196033
ENSMUSG00000100954	24.0373308581639	23.5368993683101	7.75398780893975	27.1771453856088
ENSMUSG00000023150	7436.54923424445	7608.06735181256	3148.11905042954	2985.40942060913
ENSMUSG00000052748	198.307979579852	180.763387148622	224.865646459253	211.981734007749
ENSMUSG00000053286	476.540084263099	482.977175037723	501.424544978104	515.006905057287
ENSMUSG00000103928	36.6569295586999	40.4834669134934	43.9392642506586	29.8948599241697
ENSMUSG00000026484	657.420998970783	608.193479677133	974.417801323429	846.568078761715
ENSMUSG00000026483	205.519178837301	206.183238466397	105.971166722177	103.273152465314
ENSMUSG00000043019	1234.31693956672	1240.86533469731	1010.60307776515	956.635517573431
ENSMUSG00000032666	117.782921205003	111.094165018424	192.557363922004	161.704015044373
ENSMUSG00000014980	109.9707886761	115.801544892086	73.6628841849276	80.172578887546
ENSMUSG00000026482	857.531778364997	775.776203179501	1605.07547645053	1629.26986586725
ENSMUSG00000008475	912.21670606732	964.071398125982	1142.42087051712	1089.80352996291
ENSMUSG00000042772	754.772188946346	848.269853233896	1029.9880472875	972.941804804796
ENSMUSG00000042751	167.059449464239	156.285011805579	72.3705528834377	67.9428634640221
ENSMUSG00000026479	34.2531964728836	24.4783753430425	32.308282537249	25.8182881163284
ENSMUSG00000026478	2608.05039811078	2502.44314083873	3246.33622934278	3387.63117231614
ENSMUSG00000042699	2751.07251671686	2776.41264948586	2176.28591170909	2239.39677977417
ENSMUSG00000026475	27.6429304868885	32.9516591156342	105.971166722177	66.5840061947416
ENSMUSG00000066800	86.53439108939	95.0890734479728	144.741105766875	161.704015044373
ENSMUSG00000026473	1951.23033241145	1791.62877991577	696.566571503088	717.476638180073
ENSMUSG00000056708	333.517965657024	339.872826878398	1537.87424877305	1318.09155120203
ENSMUSG00000026471	571.487541152847	587.48100823302	431.638654697646	441.628612516143
ENSMUSG00000026470	447.094353961848	469.79651139147	653.919638553919	656.328061062453
ENSMUSG00000033722	438.080354890037	455.674371770484	252.004603790542	228.288021239114
ENSMUSG00000026469	1114.1302852759	1065.75080339708	921.432217962341	856.080079646678
ENSMUSG00000073535	35.4550630157917	25.4198513177749	16.8003069193695	9.51200088496309
ENSMUSG00000033701	384.597293730622	333.282495055271	429.053992094666	457.934899747509
ENSMUSG00000033684	3253.45273165248	3158.65189522722	5255.91140315966	5105.22676068662
ENSMUSG00000033671	1360.51292657208	1377.37935103351	1490.05799061792	1456.69499266863
ENSMUSG00000026466	1628.5291656406	1640.99262395858	3553.91107909739	3330.55916700636
